,State,Year,Quater,Transacion_type,Transacion_count,Transacion_amount
3090,tamil-nadu,2022,4,Peer-to-peer payments,162920305,526511418812.7734
3091,tamil-nadu,2022,4,Recharge & bill payments,43391904,29719449171.386997
3092,tamil-nadu,2022,4,Financial Services,295740,334812023.56560165
3093,tamil-nadu,2022,4,Others,400402,275988847.1474179
3094,telangana,2018,1,Recharge & bill payments,4209319,831912767.5937189
3095,telangana,2018,1,Peer-to-peer payments,3307245,11748268950.760422
3096,telangana,2018,1,Merchant payments,351474,282899066.6137372
3097,telangana,2018,1,Financial Services,262876,57011875.36233704
3098,telangana,2018,1,Others,391852,388111458.2121352
3099,telangana,2018,2,Peer-to-peer payments,4784079,20748520742.57553
3100,telangana,2018,2,Recharge & bill payments,4686542,1274130053.834579
3101,telangana,2018,2,Merchant payments,701082,551696487.3185428
3102,telangana,2018,2,Financial Services,277805,85498213.25384143
3103,telangana,2018,2,Others,315162,357356020.669816
3104,telangana,2018,3,Peer-to-peer payments,11560952,29253505738.828743
3105,telangana,2018,3,Recharge & bill payments,5328881,1568136060.627837
3106,telangana,2018,3,Merchant payments,1770075,855534175.4794186
3107,telangana,2018,3,Financial Services,307312,52554123.97376218
3108,telangana,2018,3,Others,365483,300363110.81379545
3109,telangana,2018,4,Peer-to-peer payments,15571288,44541667501.74112
3110,telangana,2018,4,Recharge & bill payments,7121135,2165870863.16865
3111,telangana,2018,4,Merchant payments,5315161,2356841304.9649296
3112,telangana,2018,4,Financial Services,392423,64569231.23559249
3113,telangana,2018,4,Others,521147,380139546.93821603
3114,telangana,2019,1,Peer-to-peer payments,40488967,87361237975.49301
3115,telangana,2019,1,Merchant payments,12341901,4144368545.535969
3116,telangana,2019,1,Recharge & bill payments,11525394,3619117615.485172
3117,telangana,2019,1,Financial Services,463688,54547989.275453925
3118,telangana,2019,1,Others,470752,343989909.8750894
3119,telangana,2019,2,Peer-to-peer payments,46741594,141095702899.16147
3120,telangana,2019,2,Merchant payments,25682382,8442740781.469844
3121,telangana,2019,2,Recharge & bill payments,16225017,5603477828.5489645
3122,telangana,2019,2,Financial Services,252173,43627344.86329399
3123,telangana,2019,2,Others,709213,490894328.3915366
3124,telangana,2019,3,Peer-to-peer payments,59981113,180342868388.36203
3125,telangana,2019,3,Merchant payments,44035953,14308557740.55424
3126,telangana,2019,3,Recharge & bill payments,16437222,6793699069.387364
3127,telangana,2019,3,Financial Services,183163,39617186.74048498
3128,telangana,2019,3,Others,857925,445278745.3818412
3129,telangana,2019,4,Peer-to-peer payments,82587060,249346680995.99316
3130,telangana,2019,4,Merchant payments,59347809,21510626607.08445
3131,telangana,2019,4,Recharge & bill payments,20797056,9561315124.602655
3132,telangana,2019,4,Financial Services,137291,33453857.404595934
3133,telangana,2019,4,Others,703042,294688962.659046
3134,telangana,2020,1,Peer-to-peer payments,95668911,327641798044.80554
3135,telangana,2020,1,Merchant payments,76818285,31076431477.91269
3136,telangana,2020,1,Recharge & bill payments,26324268,12324266104.564993
3137,telangana,2020,1,Financial Services,88184,59500639.38684589
3138,telangana,2020,1,Others,509877,241784101.54604858
3139,telangana,2020,2,Peer-to-peer payments,76683293,279478553909.7438
3140,telangana,2020,2,Merchant payments,44181999,26712043204.891262
3141,telangana,2020,2,Recharge & bill payments,30885875,15106945863.857046
3142,telangana,2020,2,Financial Services,116776,134169906.74750492
3143,telangana,2020,2,Others,187200,100126467.191328
3144,telangana,2020,3,Peer-to-peer payments,116668399,437459188905.0534
3145,telangana,2020,3,Merchant payments,86836471,49743225885.179474
3146,telangana,2020,3,Recharge & bill payments,32352860,18378477087.576897
3147,telangana,2020,3,Financial Services,195857,223377023.50525153
3148,telangana,2020,3,Others,318539,156875854.55487928
3149,telangana,2020,4,Peer-to-peer payments,160607487,591976601278.5154
3150,telangana,2020,4,Merchant payments,143897953,81725950703.21272
3151,telangana,2020,4,Recharge & bill payments,38174710,22006183348.80398
3152,telangana,2020,4,Financial Services,230134,275357720.01805824
3153,telangana,2020,4,Others,733503,366346176.40682477
3154,telangana,2021,1,Merchant payments,185230619,95927278280.53006
3155,telangana,2021,1,Peer-to-peer payments,179738195,676276353116.8419
3156,telangana,2021,1,Recharge & bill payments,46371555,26447601338.53346
3157,telangana,2021,1,Financial Services,262473,320153410.17969453
3158,telangana,2021,1,Others,969268,387877900.5044867
3159,telangana,2021,2,Peer-to-peer payments,230861833,872151973637.885
3160,telangana,2021,2,Merchant payments,205232899,123207789311.2962
3161,telangana,2021,2,Recharge & bill payments,58637866,31877277168.343227
3162,telangana,2021,2,Financial Services,278546,300569264.1443888
3163,telangana,2021,2,Others,856400,420723415.91505665
3164,telangana,2021,3,Merchant payments,286735350,159227310549.39368
3165,telangana,2021,3,Peer-to-peer payments,271436926,981754679241.0405
3166,telangana,2021,3,Recharge & bill payments,62744121,36434881136.01624
3167,telangana,2021,3,Financial Services,235519,329138539.4612142
3168,telangana,2021,3,Others,1734852,543116826.3422191
3169,telangana,2021,4,Merchant payments,376584215,212974766412.01556
3170,telangana,2021,4,Peer-to-peer payments,331774591,1204991223519.016
3171,telangana,2021,4,Recharge & bill payments,66477036,44760398983.30789
3172,telangana,2021,4,Financial Services,298871,392141743.6705663
3173,telangana,2021,4,Others,855060,639658842.8998816
3174,telangana,2022,1,Merchant payments,449186799,243841863780.6793
3175,telangana,2022,1,Peer-to-peer payments,368048408,1375289566667.7056
3176,telangana,2022,1,Recharge & bill payments,66352138,50470450179.88254
3177,telangana,2022,1,Financial Services,284035,394283511.9410973
3178,telangana,2022,1,Others,2582005,642005688.7661512
3179,telangana,2022,2,Merchant payments,565370506,307468406704.909
3180,telangana,2022,2,Peer-to-peer payments,422056582,1580014085694.835
3181,telangana,2022,2,Recharge & bill payments,75099130,63136761649.3931
3182,telangana,2022,2,Financial Services,245023,324857780.5553103
3183,telangana,2022,2,Others,611316,470432687.3850265
3184,telangana,2022,3,Merchant payments,880414292,447150646953.73706
3185,telangana,2022,3,Peer-to-peer payments,626830752,2170173323588.53
3186,telangana,2022,3,Recharge & bill payments,119779835,87937210666.27194
3187,telangana,2022,3,Financial Services,340458,442783619.09123904
3188,telangana,2022,3,Others,800064,621900924.4423015
3189,telangana,2022,4,Merchant payments,1002521735,491556008133.53546
3190,telangana,2022,4,Peer-to-peer payments,694612831,2393380395296.8516
3191,telangana,2022,4,Recharge & bill payments,121188131,92136759501.42021
3192,telangana,2022,4,Financial Services,401838,498719426.0054372
3193,telangana,2022,4,Others,782297,680680558.3343163
3194,tripura,2018,1,Recharge & bill payments,86819,14079439.569905948
3195,tripura,2018,1,Peer-to-peer payments,44844,112229994.97675678
3196,tripura,2018,1,Financial Services,4842,672247.5881710155
3197,tripura,2018,1,Merchant payments,4833,6080959.882836086
3198,tripura,2018,1,Others,6819,4916272.512952799
3199,tripura,2018,2,Recharge & bill payments,118171,22554398.15273035
3200,tripura,2018,2,Peer-to-peer payments,73821,197666881.8729688
3201,tripura,2018,2,Merchant payments,9621,10570951.151568789
3202,tripura,2018,2,Financial Services,6925,1264101.904810368
3203,tripura,2018,2,Others,6021,4835385.634057636
3204,tripura,2018,3,Peer-to-peer payments,186065,398867427.32463384
3205,tripura,2018,3,Recharge & bill payments,156308,33484811.21282282
3206,tripura,2018,3,Merchant payments,21476,16092396.41113394
3207,tripura,2018,3,Financial Services,8106,1080000.0112896338
3208,tripura,2018,3,Others,5748,4338753.080712541
3209,tripura,2018,4,Recharge & bill payments,204720,38334816.66379926
3210,tripura,2018,4,Peer-to-peer payments,179739,549068822.3729683
3211,tripura,2018,4,Merchant payments,50888,31066467.633390322
3212,tripura,2018,4,Financial Services,6441,1023126.8205747404
3213,tripura,2018,4,Others,6271,5392365.973713988
3214,tripura,2019,1,Peer-to-peer payments,296993,679165332.8123899
3215,tripura,2019,1,Recharge & bill payments,227997,44429378.42277926
3216,tripura,2019,1,Merchant payments,46642,28109966.31994779
3217,tripura,2019,1,Financial Services,4189,461473.58856435167
3218,tripura,2019,1,Others,5105,4728790.472138839
3219,tripura,2019,2,Peer-to-peer payments,240776,751113516.2256755
3220,tripura,2019,2,Recharge & bill payments,218649,48989430.60730426
3221,tripura,2019,2,Merchant payments,64829,35275706.82877502
3222,tripura,2019,2,Financial Services,1899,339184.3344705297
3223,tripura,2019,2,Others,6405,6103644.851151889
3224,tripura,2019,3,Recharge & bill payments,339539,81845425.35425141
3225,tripura,2019,3,Peer-to-peer payments,270163,884623553.9011384
3226,tripura,2019,3,Merchant payments,68399,44802063.64430427
3227,tripura,2019,3,Financial Services,27970,582020.9903208594
3228,tripura,2019,3,Others,5646,5524358.927209696
3229,tripura,2019,4,Recharge & bill payments,373779,88001651.28693296
3230,tripura,2019,4,Peer-to-peer payments,359076,1071507585.9983547
3231,tripura,2019,4,Merchant payments,62458,51274033.720727704
3232,tripura,2019,4,Financial Services,2239,377097.66713108413
3233,tripura,2019,4,Others,4272,4239791.585043055
3234,tripura,2020,1,Recharge & bill payments,449584,114355218.03514045
3235,tripura,2020,1,Peer-to-peer payments,366218,1400694933.570157
3236,tripura,2020,1,Merchant payments,102861,68590603.6377098
3237,tripura,2020,1,Financial Services,1722,1066651.521721911
3238,tripura,2020,1,Others,4117,4071399.6237732675
3239,tripura,2020,2,Recharge & bill payments,600206,163220166.76643574
3240,tripura,2020,2,Peer-to-peer payments,346863,1501452755.6890237
3241,tripura,2020,2,Merchant payments,97816,99795973.60794038
3242,tripura,2020,2,Financial Services,2904,2247782.5219734698
3243,tripura,2020,2,Others,4731,2459205.000588993
3244,tripura,2020,3,Recharge & bill payments,627363,185201997.2796099
3245,tripura,2020,3,Peer-to-peer payments,477769,1959371082.9173033
3246,tripura,2020,3,Merchant payments,202106,190218136.2808841
3247,tripura,2020,3,Financial Services,3828,3141391.5755430083
3248,tripura,2020,3,Others,6819,3886908.1625436572
3249,tripura,2020,4,Peer-to-peer payments,650386,2683789889.83192
3250,tripura,2020,4,Recharge & bill payments,631611,192385823.43220186
3251,tripura,2020,4,Merchant payments,357567,296872485.4156503
3252,tripura,2020,4,Financial Services,4084,3666639.308697606
3253,tripura,2020,4,Others,8242,5416158.232838955
3254,tripura,2021,1,Peer-to-peer payments,643366,2821226150.5919185
3255,tripura,2021,1,Recharge & bill payments,508718,173211140.89346513
3256,tripura,2021,1,Merchant payments,350366,333743281.32103896
3257,tripura,2021,1,Financial Services,3146,2879929.222833151
3258,tripura,2021,1,Others,5827,4281067.764165951
3259,tripura,2021,2,Peer-to-peer payments,703728,2865655130.4313264
3260,tripura,2021,2,Recharge & bill payments,589839,189808502.9050523
3261,tripura,2021,2,Merchant payments,440060,404915546.5177107
3262,tripura,2021,2,Financial Services,3656,3503925.3381061675
3263,tripura,2021,2,Others,7146,4271255.844077852
3264,tripura,2021,3,Peer-to-peer payments,864329,3491901741.1594186
3265,tripura,2021,3,Recharge & bill payments,620991,215226019.57596284
3266,tripura,2021,3,Merchant payments,584079,648504775.623629
3267,tripura,2021,3,Financial Services,2886,3473153.087671739
3268,tripura,2021,3,Others,8915,5028078.734792852
3269,tripura,2021,4,Peer-to-peer payments,1060915,4368786747.103016
3270,tripura,2021,4,Merchant payments,793636,874005407.7140213
3271,tripura,2021,4,Recharge & bill payments,650251,241225282.07451886
3272,tripura,2021,4,Financial Services,3635,5073898.6076811645
3273,tripura,2021,4,Others,12256,7838128.800210228
3274,tripura,2022,1,Peer-to-peer payments,1221863,4934712034.365204
3275,tripura,2022,1,Merchant payments,992891,1037265262.6570499
3276,tripura,2022,1,Recharge & bill payments,641170,262348230.9954375
3277,tripura,2022,1,Financial Services,4351,5782533.2422681665
3278,tripura,2022,1,Others,10915,7221703.089884497
3279,tripura,2022,2,Peer-to-peer payments,1443647,5354182193.788111
3280,tripura,2022,2,Merchant payments,1322009,1235804019.563663
3281,tripura,2022,2,Recharge & bill payments,638643,278018856.17835283
3282,tripura,2022,2,Financial Services,3812,4533635.768901512
3283,tripura,2022,2,Others,10553,5732336.736273008
3284,tripura,2022,3,Peer-to-peer payments,1836678,6718925839.047781
3285,tripura,2022,3,Merchant payments,1660497,1589078400.2615328
3286,tripura,2022,3,Recharge & bill payments,745382,329401812.4140819
3287,tripura,2022,3,Financial Services,4343,5330626.119674753
3288,tripura,2022,3,Others,9679,5616127.06807068
3289,tripura,2022,4,Peer-to-peer payments,2252390,8142233538.414012
3290,tripura,2022,4,Merchant payments,2054988,1925282618.8109846
3291,tripura,2022,4,Recharge & bill payments,874800,373875271.19878656
3292,tripura,2022,4,Financial Services,5787,5028488.55453164
3293,tripura,2022,4,Others,10225,6551901.175783692
3294,uttar-pradesh,2018,1,Recharge & bill payments,7003704,1201827543.8816488
3295,uttar-pradesh,2018,1,Peer-to-peer payments,4123625,11786969148.760597
3296,uttar-pradesh,2018,1,Merchant payments,442436,428301434.2754866
3297,uttar-pradesh,2018,1,Financial Services,397328,75150444.99108115
3298,uttar-pradesh,2018,1,Others,570712,447722351.3138524
3299,uttar-pradesh,2018,2,Recharge & bill payments,9232131,2044535461.482608
3300,uttar-pradesh,2018,2,Peer-to-peer payments,6484369,22197440015.945545
3301,uttar-pradesh,2018,2,Merchant payments,909545,799920463.267408
3302,uttar-pradesh,2018,2,Financial Services,563213,105536911.84026654
3303,uttar-pradesh,2018,2,Others,521685,572768843.1641636
3304,uttar-pradesh,2018,3,Peer-to-peer payments,13828768,32944051606.98276
3305,uttar-pradesh,2018,3,Recharge & bill payments,9140873,2485029062.8899517
3306,uttar-pradesh,2018,3,Merchant payments,2397448,1012726185.1169598
3307,uttar-pradesh,2018,3,Financial Services,603303,76605144.65776658
3308,uttar-pradesh,2018,3,Others,544964,493702369.5936288
3309,uttar-pradesh,2018,4,Peer-to-peer payments,15804910,48836291123.914734
3310,uttar-pradesh,2018,4,Recharge & bill payments,11976808,3040717446.728788
3311,uttar-pradesh,2018,4,Merchant payments,6953857,2480267671.259793
3312,uttar-pradesh,2018,4,Financial Services,517619,76250539.85851902
3313,uttar-pradesh,2018,4,Others,847573,663216794.1554663
3314,uttar-pradesh,2019,1,Peer-to-peer payments,32062452,68506766330.45149
3315,uttar-pradesh,2019,1,Recharge & bill payments,15400713,4231102032.9564486
3316,uttar-pradesh,2019,1,Merchant payments,8558766,3105904146.2085333
3317,uttar-pradesh,2019,1,Financial Services,389733,43341558.48535549
3318,uttar-pradesh,2019,1,Others,912840,637066065.9078369
3319,uttar-pradesh,2019,2,Peer-to-peer payments,27105049,87581482658.94861
3320,uttar-pradesh,2019,2,Recharge & bill payments,17551537,5627886175.9093685
3321,uttar-pradesh,2019,2,Merchant payments,12733089,4894223107.452321
3322,uttar-pradesh,2019,2,Financial Services,264091,38169259.945291094
3323,uttar-pradesh,2019,2,Others,1229734,775758168.4201038
3324,uttar-pradesh,2019,3,Peer-to-peer payments,26990786,95134023863.97964
3325,uttar-pradesh,2019,3,Recharge & bill payments,20359672,8000160942.595396
3326,uttar-pradesh,2019,3,Merchant payments,19625935,7399443975.24218
3327,uttar-pradesh,2019,3,Financial Services,258548,51363215.14597865
3328,uttar-pradesh,2019,3,Others,1389018,683145478.0865316
3329,uttar-pradesh,2019,4,Peer-to-peer payments,40540310,126564888408.1326
3330,uttar-pradesh,2019,4,Recharge & bill payments,24299776,9082140369.774977
3331,uttar-pradesh,2019,4,Merchant payments,20582052,9412924984.9687
3332,uttar-pradesh,2019,4,Financial Services,242936,45686806.83093811
3333,uttar-pradesh,2019,4,Others,1239931,433285937.588854
3334,uttar-pradesh,2020,1,Peer-to-peer payments,39581157,147734706846.56177
3335,uttar-pradesh,2020,1,Recharge & bill payments,29777603,11168417430.652225
3336,uttar-pradesh,2020,1,Merchant payments,26741638,13072371616.871723
3337,uttar-pradesh,2020,1,Financial Services,139990,64365117.409359045
3338,uttar-pradesh,2020,1,Others,998744,376573949.20359
3339,uttar-pradesh,2020,2,Recharge & bill payments,42229417,14668026056.368128
3340,uttar-pradesh,2020,2,Peer-to-peer payments,39434202,150079524408.8693
3341,uttar-pradesh,2020,2,Merchant payments,18625913,13655151082.574724
