index,State,Year,Quater,District,Transaction_count,Transaction_amount
11324,tamil-nadu,2021,1,virudhunagar district,1109562,2480352479.604073
11325,tamil-nadu,2021,1,dindigul district,1675353,3733288913.068657
11326,tamil-nadu,2021,1,sivaganga district,803444,1871616574.1551266
11327,tamil-nadu,2021,1,tenkasi district,586227,1368272015.8617854
11328,tamil-nadu,2021,1,chengalpattu district,11689531,15537387199.626888
11329,tamil-nadu,2021,1,kanniyakumari district,1190574,2593569110.9656763
11330,tamil-nadu,2021,1,tirunelveli district,1143931,2464834832.450224
11331,tamil-nadu,2021,1,thiruvallur district,11085004,18895161862.27714
11332,tamil-nadu,2021,1,theni district,831827,1963096378.715371
11333,tamil-nadu,2021,1,ranipet district,1250636,2494409737.4287558
11334,tamil-nadu,2021,1,namakkal district,1391436,3321591123.8563447
11335,tamil-nadu,2021,1,vellore district,2072042,4306538176.971644
11336,tamil-nadu,2021,1,thiruvarur district,472338,1150542258.225264
11337,tamil-nadu,2021,2,tiruchirappalli district,2802791,5989876679.724473
11338,tamil-nadu,2021,2,ramanathapuram district,798185,1781472318.7188895
11339,tamil-nadu,2021,2,krishnagiri district,5709389,10202810394.134584
11340,tamil-nadu,2021,2,cuddalore district,2104002,3951860482.8076982
11341,tamil-nadu,2021,2,kancheepuram district,6712965,10372666957.168972
11342,tamil-nadu,2021,2,tiruppur district,5150795,9379303653.11161
11343,tamil-nadu,2021,2,dharmapuri district,2359010,4862765621.436455
11344,tamil-nadu,2021,2,thoothukkudi district,1235343,2578339769.1596274
11345,tamil-nadu,2021,2,thanjavur district,1640555,3416074243.8248944
11346,tamil-nadu,2021,2,madurai district,3953976,8300059490.344873
11347,tamil-nadu,2021,2,tiruvannamalai district,1985072,3856475911.7971444
11348,tamil-nadu,2021,2,salem district,6557056,13210082950.603289
11349,tamil-nadu,2021,2,nagapattinam district,791395,1603740775.831827
11350,tamil-nadu,2021,2,tirupathur district,1664696,3096439056.0077715
11351,tamil-nadu,2021,2,ariyalur district,497484,968590644.6844518
11352,tamil-nadu,2021,2,chennai district,43737916,74499227803.6517
11353,tamil-nadu,2021,2,the nilgiris district,810947,1566496075.5969553
11354,tamil-nadu,2021,2,erode district,3273510,6223483781.161043
11355,tamil-nadu,2021,2,karur district,878890,1756585805.1623807
11356,tamil-nadu,2021,2,kallakkurichi district,1265522,2528572642.064455
11357,tamil-nadu,2021,2,viluppuram district,1691100,3055469304.042017
11358,tamil-nadu,2021,2,pudukkottai district,887414,1878724769.0651233
11359,tamil-nadu,2021,2,perambalur district,435091,918814447.3710897
11360,tamil-nadu,2021,2,coimbatore district,13478464,22760967333.98004
11361,tamil-nadu,2021,2,virudhunagar district,1328980,2829209746.352104
11362,tamil-nadu,2021,2,dindigul district,1926229,4084399404.4486322
11363,tamil-nadu,2021,2,sivaganga district,991039,2138901770.5194092
11364,tamil-nadu,2021,2,tenkasi district,747381,1613264780.7995117
11365,tamil-nadu,2021,2,chengalpattu district,10075805,14457269251.206604
11366,tamil-nadu,2021,2,kanniyakumari district,1398479,3021399531.8626623
11367,tamil-nadu,2021,2,tirunelveli district,1372707,2810892734.1594667
11368,tamil-nadu,2021,2,thiruvallur district,10992425,19318347570.29032
11369,tamil-nadu,2021,2,theni district,1006998,2256366700.018511
11370,tamil-nadu,2021,2,ranipet district,1430560,2810335099.931938
11371,tamil-nadu,2021,2,namakkal district,1575727,3596658592.319852
11372,tamil-nadu,2021,2,vellore district,2319925,4575493116.641008
11373,tamil-nadu,2021,2,thiruvarur district,570619,1215901816.548285
11374,tamil-nadu,2021,3,tiruchirappalli district,3736365,8136231980.2489195
11375,tamil-nadu,2021,3,ramanathapuram district,1028742,2349967987.7481923
11376,tamil-nadu,2021,3,krishnagiri district,8122339,14578072272.708693
11377,tamil-nadu,2021,3,cuddalore district,2771525,5246388698.49807
11378,tamil-nadu,2021,3,kancheepuram district,9646258,14550143056.676136
11379,tamil-nadu,2021,3,tiruppur district,8398025,15282996499.831757
11380,tamil-nadu,2021,3,dharmapuri district,3165112,6750977106.361298
11381,tamil-nadu,2021,3,thoothukkudi district,1648598,3549683754.7758408
11382,tamil-nadu,2021,3,thanjavur district,2123436,4642138035.103878
11383,tamil-nadu,2021,3,madurai district,5142737,11208939183.589071
11384,tamil-nadu,2021,3,tiruvannamalai district,2496046,5012701130.634172
11385,tamil-nadu,2021,3,salem district,8972048,18517560410.078224
11386,tamil-nadu,2021,3,nagapattinam district,1080569,2291158512.005002
11387,tamil-nadu,2021,3,tirupathur district,2250740,4279948252.118585
11388,tamil-nadu,2021,3,ariyalur district,658430,1302833298.3803225
11389,tamil-nadu,2021,3,chennai district,60971210,100463999673.28705
11390,tamil-nadu,2021,3,the nilgiris district,1147621,2226960234.278348
11391,tamil-nadu,2021,3,erode district,4668549,9015063256.621798
11392,tamil-nadu,2021,3,karur district,1215220,2538560234.489727
11393,tamil-nadu,2021,3,kallakkurichi district,1635742,3336289610.826971
11394,tamil-nadu,2021,3,viluppuram district,2157103,3952931604.1340733
11395,tamil-nadu,2021,3,pudukkottai district,1151943,2522917992.224124
11396,tamil-nadu,2021,3,perambalur district,569636,1164081951.2492151
11397,tamil-nadu,2021,3,coimbatore district,20245762,33773953433.753265
11398,tamil-nadu,2021,3,virudhunagar district,1750490,3906229438.3320065
11399,tamil-nadu,2021,3,dindigul district,2698900,5791216155.941603
11400,tamil-nadu,2021,3,sivaganga district,1290549,2864305904.0258627
11401,tamil-nadu,2021,3,tenkasi district,974832,2236394720.4405456
11402,tamil-nadu,2021,3,chengalpattu district,14140388,19685011908.63714
11403,tamil-nadu,2021,3,kanniyakumari district,1877533,4143575246.889376
11404,tamil-nadu,2021,3,tirunelveli district,1846166,3848343515.85966
11405,tamil-nadu,2021,3,thiruvallur district,15395149,26049988524.55871
11406,tamil-nadu,2021,3,theni district,1367368,3070541723.4354496
11407,tamil-nadu,2021,3,ranipet district,1899157,3748580002.32146
11408,tamil-nadu,2021,3,namakkal district,2234405,5151268721.204435
11409,tamil-nadu,2021,3,vellore district,3162215,6375710716.318077
11410,tamil-nadu,2021,3,thiruvarur district,716496,1641658306.3405278
11411,tamil-nadu,2021,4,tiruchirappalli district,4814042,10030942198.946257
11412,tamil-nadu,2021,4,ramanathapuram district,1246669,2780827994.330324
11413,tamil-nadu,2021,4,krishnagiri district,10363352,18220873236.79904
11414,tamil-nadu,2021,4,cuddalore district,3416287,6301578485.45392
11415,tamil-nadu,2021,4,kancheepuram district,11777894,17286201190.039677
11416,tamil-nadu,2021,4,tiruppur district,11167439,18701118258.10759
11417,tamil-nadu,2021,4,dharmapuri district,4084248,8521324061.002514
11418,tamil-nadu,2021,4,thoothukkudi district,2046353,4257749141.726399
11419,tamil-nadu,2021,4,thanjavur district,2623667,5525021230.471263
11420,tamil-nadu,2021,4,madurai district,6309318,13464800515.296556
11421,tamil-nadu,2021,4,tiruvannamalai district,3112963,6154998056.425686
11422,tamil-nadu,2021,4,salem district,11783515,22754882844.82726
11423,tamil-nadu,2021,4,nagapattinam district,1340753,2671430043.215294
11424,tamil-nadu,2021,4,tirupathur district,2872662,5331962361.389108
11425,tamil-nadu,2021,4,ariyalur district,807477,1566152800.1608644
11426,tamil-nadu,2021,4,chennai district,76229690,118203166308.69281
11427,tamil-nadu,2021,4,the nilgiris district,1558845,2857114042.709935
11428,tamil-nadu,2021,4,erode district,6109637,11279232350.572426
11429,tamil-nadu,2021,4,karur district,1566335,3172350948.0010557
11430,tamil-nadu,2021,4,kallakkurichi district,2028745,4010952254.763807
11431,tamil-nadu,2021,4,viluppuram district,2599072,4570490420.456165
11432,tamil-nadu,2021,4,pudukkottai district,1443125,3057748358.646205
11433,tamil-nadu,2021,4,perambalur district,725923,1433931161.9791088
11434,tamil-nadu,2021,4,coimbatore district,27081380,43635817078.197556
11435,tamil-nadu,2021,4,virudhunagar district,2263404,5079440715.649944
11436,tamil-nadu,2021,4,dindigul district,3475465,7239639952.948546
11437,tamil-nadu,2021,4,sivaganga district,1587767,3433446160.6470966
11438,tamil-nadu,2021,4,tenkasi district,1188367,2702877027.9242544
11439,tamil-nadu,2021,4,chengalpattu district,17730987,23840432091.35557
11440,tamil-nadu,2021,4,kanniyakumari district,2366555,5119949451.254862
11441,tamil-nadu,2021,4,tirunelveli district,2274498,4618519539.499913
11442,tamil-nadu,2021,4,thiruvallur district,19146359,31072880036.32846
11443,tamil-nadu,2021,4,theni district,1763910,3864287525.995989
11444,tamil-nadu,2021,4,ranipet district,2380328,4599239984.944193
11445,tamil-nadu,2021,4,namakkal district,2959616,6469090317.722906
11446,tamil-nadu,2021,4,vellore district,4017284,7912499851.957881
11447,tamil-nadu,2021,4,thiruvarur district,892045,1980984596.362946
11448,tamil-nadu,2022,1,tiruchirappalli district,5422369,11360010997.109035
11449,tamil-nadu,2022,1,ramanathapuram district,1425024,3361169634.3715773
11450,tamil-nadu,2022,1,krishnagiri district,11729353,20650466208.670742
11451,tamil-nadu,2022,1,cuddalore district,3854898,7328083169.35031
11452,tamil-nadu,2022,1,kancheepuram district,13219354,19642924522.879723
11453,tamil-nadu,2022,1,tiruppur district,12755181,20994558968.024055
11454,tamil-nadu,2022,1,dharmapuri district,4750920,10116593522.472927
11455,tamil-nadu,2022,1,thoothukkudi district,2388242,5004713169.898031
11456,tamil-nadu,2022,1,thanjavur district,2942810,6384285130.794783
11457,tamil-nadu,2022,1,madurai district,7084562,15309320989.586184
11458,tamil-nadu,2022,1,tiruvannamalai district,3659658,7478979872.636584
11459,tamil-nadu,2022,1,salem district,13278693,26325325605.86054
11460,tamil-nadu,2022,1,nagapattinam district,1501440,3137077070.316338
11461,tamil-nadu,2022,1,tirupathur district,3403925,6408532952.989394
11462,tamil-nadu,2022,1,ariyalur district,898502,1840235658.86316
11463,tamil-nadu,2022,1,chennai district,87458453,135444152912.82495
11464,tamil-nadu,2022,1,the nilgiris district,1729884,3144464483.74693
11465,tamil-nadu,2022,1,erode district,6860000,12788323701.473593
11466,tamil-nadu,2022,1,karur district,1831500,3768124397.8555865
11467,tamil-nadu,2022,1,kallakkurichi district,2421741,5048000351.991163
11468,tamil-nadu,2022,1,viluppuram district,2943580,5372428494.6229515
11469,tamil-nadu,2022,1,pudukkottai district,1639483,3677396086.543876
11470,tamil-nadu,2022,1,perambalur district,834022,1744613505.1576376
11471,tamil-nadu,2022,1,coimbatore district,30679187,51963955887.092926
11472,tamil-nadu,2022,1,virudhunagar district,2550440,5676327115.346463
11473,tamil-nadu,2022,1,dindigul district,3965199,8412785022.744812
11474,tamil-nadu,2022,1,sivaganga district,1828509,4101854018.7768383
11475,tamil-nadu,2022,1,tenkasi district,1345693,3196885065.5183153
11476,tamil-nadu,2022,1,chengalpattu district,19802491,27209616572.77708
11477,tamil-nadu,2022,1,kanniyakumari district,2597045,5779300862.137162
11478,tamil-nadu,2022,1,tirunelveli district,2585793,5381065070.681534
11479,tamil-nadu,2022,1,thiruvallur district,21243322,35412374869.409676
11480,tamil-nadu,2022,1,theni district,2063736,4611206982.381892
11481,tamil-nadu,2022,1,ranipet district,2755460,5529848785.373485
11482,tamil-nadu,2022,1,namakkal district,3415879,7554607821.660087
11483,tamil-nadu,2022,1,vellore district,4693455,9294845509.816792
11484,tamil-nadu,2022,1,thiruvarur district,1013347,2334746608.8726997
11485,tamil-nadu,2022,2,tiruchirappalli district,6270815,12634551299.241276
11486,tamil-nadu,2022,2,ramanathapuram district,1634901,3744853011.614974
11487,tamil-nadu,2022,2,krishnagiri district,13942838,24721054679.65894
11488,tamil-nadu,2022,2,cuddalore district,4456802,8117134896.240127
11489,tamil-nadu,2022,2,kancheepuram district,15868496,22731542491.811836
11490,tamil-nadu,2022,2,tiruppur district,15482000,23838727353.104855
11491,tamil-nadu,2022,2,dharmapuri district,5738543,11978363491.184544
11492,tamil-nadu,2022,2,thoothukkudi district,2904687,5842566259.232948
11493,tamil-nadu,2022,2,thanjavur district,3489101,7198941291.2239
11494,tamil-nadu,2022,2,madurai district,8320838,17264493941.688946
11495,tamil-nadu,2022,2,tiruvannamalai district,4281517,8492400732.338126
11496,tamil-nadu,2022,2,salem district,16106627,30338068694.55334
11497,tamil-nadu,2022,2,nagapattinam district,1780491,3563820744.073098
11498,tamil-nadu,2022,2,tirupathur district,4039898,7419909368.9099245
11499,tamil-nadu,2022,2,ariyalur district,1018572,2099380930.1451182
11500,tamil-nadu,2022,2,chennai district,105344784,154665269695.64178
11501,tamil-nadu,2022,2,the nilgiris district,2334296,4192820800.6586566
11502,tamil-nadu,2022,2,erode district,8037374,14313011584.19171
11503,tamil-nadu,2022,2,karur district,2130679,4285560062.068948
11504,tamil-nadu,2022,2,kallakkurichi district,2827472,5639207666.8493
11505,tamil-nadu,2022,2,viluppuram district,3359417,5986428096.992262
11506,tamil-nadu,2022,2,pudukkottai district,1893795,4133146343.311369
11507,tamil-nadu,2022,2,perambalur district,969247,1942588737.1276388
11508,tamil-nadu,2022,2,coimbatore district,36695888,59260276493.12476
11509,tamil-nadu,2022,2,virudhunagar district,3078392,6563589359.971757
11510,tamil-nadu,2022,2,dindigul district,4742064,9862085177.478687
11511,tamil-nadu,2022,2,sivaganga district,2113451,4572110215.1412115
11512,tamil-nadu,2022,2,tenkasi district,1627020,3744115676.153031
11513,tamil-nadu,2022,2,chengalpattu district,25456618,33118244166.51247
11514,tamil-nadu,2022,2,kanniyakumari district,3119680,6825432728.488245
11515,tamil-nadu,2022,2,tirunelveli district,3088831,6293477478.325724
11516,tamil-nadu,2022,2,thiruvallur district,25490825,40588215771.8699
11517,tamil-nadu,2022,2,theni district,2444576,5292036888.261049
11518,tamil-nadu,2022,2,ranipet district,3219805,6359870289.317292
11519,tamil-nadu,2022,2,namakkal district,4127139,8629035859.175919
11520,tamil-nadu,2022,2,vellore district,5911444,11364769190.93938
11521,tamil-nadu,2022,2,thiruvarur district,1158014,2517626211.7731895
11522,tamil-nadu,2022,3,tiruchirappalli district,8564920,16339844623.273811
11523,tamil-nadu,2022,3,ramanathapuram district,2203852,4657168292.975974
11524,tamil-nadu,2022,3,krishnagiri district,14932340,25680854032.527496
11525,tamil-nadu,2022,3,cuddalore district,4680299,8326894677.322099
11526,tamil-nadu,2022,3,kancheepuram district,16476680,22598905113.9707
11527,tamil-nadu,2022,3,tiruppur district,17847117,25599159008.871284
11528,tamil-nadu,2022,3,dharmapuri district,6110827,12322253266.415527
11529,tamil-nadu,2022,3,thoothukkudi district,3019557,5929644411.408558
11530,tamil-nadu,2022,3,thanjavur district,3516046,7247067631.582065
11531,tamil-nadu,2022,3,madurai district,18854500,34963057317.53805
11532,tamil-nadu,2022,3,tiruvannamalai district,4546341,8676598240.042643
11533,tamil-nadu,2022,3,salem district,31403065,50435972371.685875
11534,tamil-nadu,2022,3,nagapattinam district,1844678,3606593436.59481
11535,tamil-nadu,2022,3,tirupathur district,4286229,7637805182.874846
11536,tamil-nadu,2022,3,ariyalur district,1057782,2096516777.8551369
11537,tamil-nadu,2022,3,chennai district,42908667,65344650467.52281
11538,tamil-nadu,2022,3,the nilgiris district,2499125,4071937674.8550215
11539,tamil-nadu,2022,3,erode district,9576460,15897874506.901472
11540,tamil-nadu,2022,3,karur district,2308386,4542659398.617556
11541,tamil-nadu,2022,3,kallakkurichi district,3031305,5829974361.302319
11542,tamil-nadu,2022,3,viluppuram district,3531557,6179829272.664677
11543,tamil-nadu,2022,3,pudukkottai district,2149117,4536703248.458712
11544,tamil-nadu,2022,3,perambalur district,1062776,2063752415.6349826
11545,tamil-nadu,2022,3,coimbatore district,43610373,63815834929.8924
11546,tamil-nadu,2022,3,virudhunagar district,3256212,6768626547.405922
11547,tamil-nadu,2022,3,dindigul district,5468519,11010004404.187984
11548,tamil-nadu,2022,3,sivaganga district,2158718,4655481935.624228
11549,tamil-nadu,2022,3,tenkasi district,1743856,3976292693.820149
11550,tamil-nadu,2022,3,chengalpattu district,78987490,106079722725.66629
11551,tamil-nadu,2022,3,kanniyakumari district,3457993,7370866205.985282
11552,tamil-nadu,2022,3,tirunelveli district,3362624,6665454588.874087
11553,tamil-nadu,2022,3,thiruvallur district,25690184,40124901027.15738
11554,tamil-nadu,2022,3,theni district,2726196,5802007462.408134
11555,tamil-nadu,2022,3,ranipet district,3307025,6087756257.31634
11556,tamil-nadu,2022,3,namakkal district,5427150,10398967389.719395
11557,tamil-nadu,2022,3,vellore district,6719587,12004282971.363426
